"NLA_ID","Comid","MaxDist","PercentImperv_MaxDist","ImpervAreaKm2_MaxDist","PercentNA_MaxDist","WaterKm2_MaxDist","IceSnowKm2_MaxDist","DevOpenKm2_MaxDist","DevLowKm2_MaxDist","DevMedKm2_MaxDist","DevHighKm2_MaxDist","BarrenKm2_MaxDist","DeciduousKm2_MaxDist","EvergreenKm2_MaxDist","MixedForKm2_MaxDist","ShrubKm2_MaxDist","GrassKm2_MaxDist","PastureKm2_MaxDist","CropsKm2_MaxDist","WoodyWetKm2_MaxDist","HerbWetKm2_MaxDist","NLCD_NA_Per_MaxDist","WaterPer_MaxDist","IceSnowPer_MaxDist","DevOpenPer_MaxDist","DevLowPer_MaxDist","DevMedPer_MaxDist","DevHighPer_MaxDist","BarrenPer_MaxDist","DeciduousPer_MaxDist","EvergreenPer_MaxDist","MixedForPer_MaxDist","ShrubPer_MaxDist","GrassPer_MaxDist","PasturePer_MaxDist","CropsPer_MaxDist","WoodyWetPer_MaxDist","HerbWetPer_MaxDist","PercentImperv_300m","ImpervAreaKm2_300m","PercentNA_300m","WaterKm2_300m","IceSnowKm2_300m","DevOpenKm2_300m","DevLowKm2_300m","DevMedKm2_300m","DevHighKm2_300m","BarrenKm2_300m","DeciduousKm2_300m","EvergreenKm2_300m","MixedForKm2_300m","ShrubKm2_300m","GrassKm2_300m","PastureKm2_300m","CropsKm2_300m","WoodyWetKm2_300m","HerbWetKm2_300m","NLCD_NA_Per_300m","WaterPer_300m","IceSnowPer_300m","DevOpenPer_300m","DevLowPer_300m","DevMedPer_300m","DevHighPer_300m","BarrenPer_300m","DeciduousPer_300m","EvergreenPer_300m","MixedForPer_300m","ShrubPer_300m","GrassPer_300m","PasturePer_300m","CropsPer_300m","WoodyWetPer_300m","HerbWetPer_300m","PercentImperv_1500m","ImpervAreaKm2_1500m","PercentNA_1500m","WaterKm2_1500m","IceSnowKm2_1500m","DevOpenKm2_1500m","DevLowKm2_1500m","DevMedKm2_1500m","DevHighKm2_1500m","BarrenKm2_1500m","DeciduousKm2_1500m","EvergreenKm2_1500m","MixedForKm2_1500m","ShrubKm2_1500m","GrassKm2_1500m","PastureKm2_1500m","CropsKm2_1500m","WoodyWetKm2_1500m","HerbWetKm2_1500m","NLCD_NA_Per_1500m","WaterPer_1500m","IceSnowPer_1500m","DevOpenPer_1500m","DevLowPer_1500m","DevMedPer_1500m","DevHighPer_1500m","BarrenPer_1500m","DeciduousPer_1500m","EvergreenPer_1500m","MixedForPer_1500m","ShrubPer_1500m","GrassPer_1500m","PasturePer_1500m","CropsPer_1500m","WoodyWetPer_1500m","HerbWetPer_1500m","PercentImperv_3000m","ImpervAreaKm2_3000m","PercentNA_3000m","WaterKm2_3000m","IceSnowKm2_3000m","DevOpenKm2_3000m","DevLowKm2_3000m","DevMedKm2_3000m","DevHighKm2_3000m","BarrenKm2_3000m","DeciduousKm2_3000m","EvergreenKm2_3000m","MixedForKm2_3000m","ShrubKm2_3000m","GrassKm2_3000m","PastureKm2_3000m","CropsKm2_3000m","WoodyWetKm2_3000m","HerbWetKm2_3000m","NLCD_NA_Per_3000m","WaterPer_3000m","IceSnowPer_3000m","DevOpenPer_3000m","DevLowPer_3000m","DevMedPer_3000m","DevHighPer_3000m","BarrenPer_3000m","DeciduousPer_3000m","EvergreenPer_3000m","MixedForPer_3000m","ShrubPer_3000m","GrassPer_3000m","PasturePer_3000m","CropsPer_3000m","WoodyWetPer_3000m","HerbWetPer_3000m"
"NLA06608-0686",4412420,172,0,0,0,0.0144,0,0.0036,0,0,0,0,0.0351,0,0,0,0.027,0.063,0.1971,0,0.0189,0,4.01,0,1,0,0,0,0,9.78,0,0,0,7.52,17.55,54.9,0,5.26,0,0,0,0.0522,0,0.0072,0,0,0,0,0.0378,0,0,0.0054,0.0297,0.1179,0.4464,0,0.0441,0,7.04,0,0.97,0,0,0,0,5.1,0,0,0.73,4.01,15.91,60.24,0,5.95,3.36,0.31,0,0.1107,0,0.9036,0.2853,0.1611,0.0297,0,0.3681,0.0144,0.0108,0.0054,0.1944,1.4445,5.2542,0.0054,0.4374,0,1.2,0,9.8,3.09,1.75,0.32,0,3.99,0.16,0.12,0.06,2.11,15.66,56.96,0.06,4.74,1.75,0.564,0,1.0962,0,2.3499,0.522,0.225,0.0297,0.0333,1.4391,0.0612,0.0324,0.0054,0.5112,4.2192,20.79,0.0513,0.9387,0,3.39,0,7.27,1.62,0.7,0.09,0.1,4.45,0.19,0.1,0.02,1.58,13.06,64.36,0.16,2.91
"NLA06608-0687",3230751,164,0.57,0.002,0,0.0342,0,0,0,0,0,0,0.1593,0.0549,0.0081,0,0.0486,0,0,0.0432,0,0,9.83,0,0,0,0,0,0,45.78,15.78,2.33,0,13.97,0,0,12.41,0,0.26,0.002,0,0.0621,0,0,0,0,0,0.0018,0.3492,0.1341,0.0423,0,0.1008,0,0,0.0684,0,0,8.18,0,0,0,0,0,0.24,46.01,17.67,5.57,0,13.28,0,0,9.01,0,0.11,0.01,0,0.4644,0,0,0,0,0,0.0882,2.9133,3.9285,0.477,0.0225,1.0161,0,0,0.4455,0,0,4.96,0,0,0,0,0,0.94,31.14,41.99,5.1,0.24,10.86,0,0,4.76,0,0.07,0.023,0,0.6147,0,0,0,0,0,0.1971,9.4041,15.1083,1.4805,0.0441,4.5792,0,0,1.1736,0,0,1.89,0,0,0,0,0,0.6,28.85,46.34,4.54,0.14,14.05,0,0,3.6,0
"NLA06608-0690",6117396,161,13.44,0.061,0,0.0495,0,0.0387,0.0918,0.0369,0.0036,0.0099,0.0459,0.0378,0.0342,0.0117,0.0045,0.0072,0.0342,0,0.0486,0,10.9,0,8.52,20.22,8.13,0.79,2.18,10.11,8.33,7.53,2.58,0.99,1.59,7.53,0,10.7,11.55,0.112,0,0.0648,0,0.063,0.1674,0.063,0.0117,0.0612,0.162,0.0441,0.0342,0.0243,0.0315,0.036,0.1017,0.0162,0.0891,0,6.68,0,6.49,17.26,6.49,1.21,6.31,16.7,4.55,3.53,2.51,3.25,3.71,10.48,1.67,9.19,7.68,0.792,0,0.5139,0,0.4824,0.9576,0.6525,0.0576,0.2349,3.6171,0.7488,0.2952,0.2547,0.1809,0.9666,0.2385,0.7146,0.4041,0,4.98,0,4.67,9.28,6.32,0.56,2.28,35.05,7.26,2.86,2.47,1.75,9.37,2.31,6.93,3.92,9.47,3.27,0,0.5796,0,2.0232,3.7098,2.6226,0.3222,0.3636,14.9103,1.8351,1.0503,1.0296,0.2871,1.998,0.5499,2.6082,0.657,0,1.68,0,5.86,10.74,7.59,0.93,1.05,43.16,5.31,3.04,2.98,0.83,5.78,1.59,7.55,1.9
"NLA06608-0692",7259353,89,6.52,0.012,0,0.0945,0,0,0.0117,0.0144,0,0,0,0,0,0,0,0,0.0378,0.0252,0,0,51.36,0,0,6.36,7.83,0,0,0,0,0,0,0,0,20.54,13.7,0,7.91,0.059,0,0.225,0,0.0351,0.1017,0.027,0,0,0,0,0,0,0.0351,0,0.234,0.0882,0,0,30.16,0,4.71,13.63,3.62,0,0,0,0,0,0,4.71,0,31.37,11.82,0,3.48,0.318,0,0.6408,0,0.4662,0.5562,0.1089,0.0045,0.0306,0,0,0,0,0.4851,0,5.0652,1.4094,0.3807,0,7,0,5.1,6.08,1.19,0.05,0.33,0,0,0,0,5.3,0,55.37,15.41,4.16,8.68,2.788,0,1.5255,0,1.7172,2.781,1.7037,0.5976,0.1431,0,0,0,0.2313,1.7766,0,14.5935,5.409,1.6452,0,4.75,0,5.35,8.66,5.3,1.86,0.45,0,0,0,0.72,5.53,0,45.43,16.84,5.12
"NLA06608-0693",17114573,134,0.75,0.01,0,0.0216,0,0.1089,0,0,0,0,0.0054,0.8721,0,0.1962,0.1377,0,0,0,0,0,1.61,0,8.11,0,0,0,0,0.4,64.99,0,14.62,10.26,0,0,0,0,0.46,0.014,0,0.0333,0,0.1422,0,0,0,0,0.0288,2.1771,0,0.3726,0.3105,0,0,0,0,0,1.09,0,4.64,0,0,0,0,0.94,71.05,0,12.16,10.13,0,0,0,0,0.31,0.061,0,0.126,0,0.5301,0,0,0,0,0.2124,11.9799,0.0081,2.9385,3.8961,0,0,0,0,0,0.64,0,2.69,0,0,0,0,1.08,60.84,0.04,14.92,19.79,0,0,0,0,0.18,0.097,0,0.3213,0,0.7497,0,0,0,0,0.7047,28.4445,0.0081,9.9351,12.3345,0,0,0,0,0,0.61,0,1.43,0,0,0,0,1.34,54.18,0.02,18.92,23.5,0,0,0,0
"NLA06608-0696",19956128,120,0.31,0.001,0,0.0072,0,0.0153,0,0,0,0,0.0054,0,0,0,0.0918,0.2016,0,0,0,0,2.24,0,4.77,0,0,0,0,1.68,0,0,0,28.6,62.8,0,0,0,0.93,0.009,0,0.0072,0,0.0351,0.0054,0,0.0081,0,0.0234,0,0,0,0.1728,0.7128,0.0018,0,0,0,0.74,0,3.63,0.56,0,0.84,0,2.42,0,0,0,17.87,73.71,0.19,0,0,0.18,0.019,0,0.0747,0,0.2637,0.0099,0,0.0081,0,0.3645,0,0,0,3.8655,3.3129,2.4282,0,0,0,0.72,0,2.55,0.1,0,0.08,0,3.53,0,0,0,37.43,32.08,23.51,0,0,0.17,0.058,0,0.4014,0,1.224,0.0144,0.0045,0.0081,0,2.8386,0,0,0,15.6816,8.3925,5.9481,0,0,0,1.16,0,3.55,0.04,0.01,0.02,0,8.22,0,0,0,45.44,24.32,17.23,0,0
"NLA06608-0707",14683236,120,0,0,0,0.1548,0,0,0,0,0,0,0,0,0,0,0.1485,0,0.0441,0,0.0081,0,43.48,0,0,0,0,0,0,0,0,0,0,41.71,0,12.39,0,2.28,0.1,0.001,0,0.3384,0,0.0189,0,0,0,0,0,0,0,0,0.4824,0,0.1323,0,0.0117,0,34.39,0,1.92,0,0,0,0,0,0,0,0,49.02,0,13.45,0,1.19,0.26,0.026,0,3.4506,0,0.4788,0,0,0,0,0.0027,0,0,0,4.8087,0.234,0.8415,0,0.3519,0,33.94,0,4.71,0,0,0,0,0.03,0,0,0,47.29,2.3,8.28,0,3.46,0.54,0.185,0,7.5825,0,1.4337,0.2313,0.0324,0,0,0.0081,0,0,0,18.3042,2.673,2.7666,0,1.1403,0,22.19,0,4.2,0.68,0.09,0,0,0.02,0,0,0,53.56,7.82,8.1,0,3.34
"NLA06608-0709",16631074,275,7.68,0.07,0,0.0189,0,0.1386,0.1026,0.0477,0,0,0,0.0486,0,0.0117,0,0,0,0.5067,0.0369,0,2.07,0,15.2,11.25,5.23,0,0,0,5.33,0,1.28,0,0,0,55.56,4.05,8.08,0.082,0,0.0189,0,0.153,0.1215,0.054,0,0,0,0.0549,0,0.0135,0,0,0,0.5571,0.0423,0,1.86,0,15.07,11.97,5.32,0,0,0,5.41,0,1.33,0,0,0,54.89,4.17,10.85,1.152,0,2.1321,0,2.1483,1.5741,0.5859,0.1467,0.0225,0,0.2934,0.1071,0.1872,0.2232,0.5094,0,2.4282,0.2565,0,20.09,0,20.24,14.83,5.52,1.38,0.21,0,2.76,1.01,1.76,2.1,4.8,0,22.88,2.42,8.17,2.87,0,7.695,0,7.3377,4.2903,1.161,0.3024,0.2277,0,0.6408,0.3402,0.9243,0.8883,3.1266,0.4995,6.5115,1.1997,0,21.9,0,20.88,12.21,3.3,0.86,0.65,0,1.82,0.97,2.63,2.53,8.9,1.42,18.53,3.41
"NLA06608-0710",5877795,176,33.42,0.123,0,0.0342,0,0.0099,0.0171,0.1134,0.0504,0.0018,0,0.0306,0,0,0.0027,0,0.054,9e-04,0.0531,0,9.29,0,2.69,4.65,30.82,13.7,0.49,0,8.32,0,0,0.73,0,14.67,0.24,14.43,35.75,0.266,0,0.0342,0,0.0252,0.045,0.1926,0.1449,0.0108,0,0.0675,0,0,0.0234,0.0045,0.1287,0.0045,0.063,0,4.6,0,3.39,6.05,25.89,19.48,1.45,0,9.07,0,0,3.15,0.6,17.3,0.6,8.47,17.49,1.613,0,1.0512,0,0.7272,1.5264,1.107,0.3978,0.0126,0.0711,2.2302,0.1881,0.0027,0.1602,0.0279,0.5805,0.387,0.7506,0,11.4,0,7.89,16.56,12.01,4.31,0.14,0.77,24.19,2.04,0.03,1.74,0.3,6.3,4.2,8.14,13.78,4.452,0,5.0895,0,2.2644,5.1426,2.9916,0.6984,0.1836,0.2691,7.5348,0.3627,0.1323,0.7776,0.2124,2.5011,1.8081,2.3373,0,15.75,0,7.01,15.92,9.26,2.16,0.57,0.83,23.32,1.12,0.41,2.41,0.66,7.74,5.6,7.23
"NLA06608-0711",15078462,737,1.74,0.235,0,0.2565,0,0.0819,0.7857,0,0,0.0162,0.189,2.4219,1.008,3.1887,0.234,0.9396,0,4.1229,0.2277,0,1.9,0,0.61,5.83,0,0,0.12,1.4,17.98,7.48,23.67,1.74,6.97,0,30.6,1.69,2.3,0.132,0,0.2412,0,0.0099,0.4455,0,0,0.0081,0.126,0.8244,0.6462,1.1034,0.1692,0.2178,0,1.7982,0.1575,0,4.2,0,0.17,7.75,0,0,0.14,2.19,14.34,11.24,19.2,2.94,3.79,0,31.29,2.74,1.28,0.376,0,0.3042,0,0.126,1.2681,0,0,0.027,0.2682,6.2505,1.7118,7.578,0.8973,2.8305,0,7.8381,0.2385,0,1.04,0,0.43,4.32,0,0,0.09,0.91,21.31,5.83,25.83,3.06,9.65,0,26.72,0.81,0.95,0.673,0,0.4068,0,0.2529,2.3067,0,0,0.0387,0.6318,19.8306,2.7315,16.821,2.7936,7.9992,0.0369,16.578,0.2403,0,0.58,0,0.36,3.26,0,0,0.05,0.89,28.06,3.87,23.8,3.95,11.32,0.05,23.46,0.34
"NLA06608-0712",5511834,89,0,0,0,0.0261,0,0.0081,0,0,0,0,0.0216,0.0504,0,0,0.0657,0,0,0,0,0,15.17,0,4.71,0,0,0,0,12.56,29.3,0,0,38.2,0,0,0,0,0.27,0.002,0,0.0729,0,0.0783,0,0,0,0,0.1134,0.1683,0,0,0.3105,0,0,0.0063,0,0,9.72,0,10.44,0,0,0,0,15.12,22.44,0,0,41.4,0,0,0.84,0,0.28,0.026,0,0.2655,0,0.6786,0,0,0,0,1.4121,1.5714,0,0,4.9635,0,0.2457,0.117,0.0045,0,2.87,0,7.33,0,0,0,0,15.25,16.97,0,0,53.61,0,2.65,1.26,0.05,0.8,0.259,0,0.4536,0,3.2742,0.1548,0.0288,0,0,5.9544,4.8807,0,0,15.8085,0.2151,0.7416,0.8982,0.0045,0,1.4,0,10.1,0.48,0.09,0,0,18.37,15.06,0,0,48.77,0.66,2.29,2.77,0.01
"NLA06608-0713",8932970,548,1.92,0.171,0,0.0288,0,0.1026,0.2358,0.0054,0,0,0,2.6775,0,5.1435,0.711,0,0,0,0,0,0.32,0,1.15,2.65,0.06,0,0,0,30.07,0,57.76,7.98,0,0,0,0,2.42,0.126,0,0.0288,0,0.0882,0.2115,0.0054,0,0,0,1.251,0,3.2409,0.3753,0,0,0,0,0,0.55,0,1.7,4.07,0.1,0,0,0,24.05,0,62.31,7.22,0,0,0,0,1.8,0.46,0,0.0459,0,0.126,0.4095,0.2277,0.027,0,0,9.4338,0,13.1778,2.088,0,0,0,0.0585,0,0.18,0,0.49,1.6,0.89,0.11,0,0,36.86,0,51.49,8.16,0,0,0,0.23,1.52,0.951,0,0.1008,0,0.4698,0.8262,0.4869,0.0927,0,0,26.1603,0,29.961,4.3911,0,0,0,0.072,0,0.16,0,0.75,1.32,0.78,0.15,0,0,41.82,0,47.89,7.02,0,0,0,0.12
"NLA06608-0715",2888150,276,0.05,0.001,0,0.0459,0,0,0.0027,0,0,0,0,1.6857,0,0.4005,0.0621,0,0,0.0054,0,0,2.08,0,0,0.12,0,0,0,0,76.55,0,18.19,2.82,0,0,0.25,0,0.04,0.001,0,0.0459,0,0,0.0027,0,0,0,0,1.8441,0,0.4311,0.0648,0,0,0.0054,0,0,1.92,0,0,0.11,0,0,0,0,77.03,0,18.01,2.71,0,0,0.23,0,0.01,0.001,0,0.0459,0,0,0.0027,0,0,0,0,13.4559,0,1.8252,0.4833,0,0,0.0603,0,0,0.29,0,0,0.02,0,0,0,0,84.77,0,11.5,3.04,0,0,0.38,0,0.01,0.005,0,0.0459,0,0,0.0027,0,0,0.0045,0.0279,37.8639,0.0099,5.9256,0.7029,0.018,0,0.1917,0,0,0.1,0,0,0.01,0,0,0.01,0.06,84.53,0.02,13.23,1.57,0.04,0,0.43,0
"NLA06608-0717",8074000,169,23.66,0.287,0,0.0279,0,0.3672,0.279,0.2286,0.0306,0,0.1116,0,0.0126,0.0063,0,0.0324,0,0.1125,0.0045,0,2.3,0,30.27,23,18.85,2.52,0,9.2,0,1.04,0.52,0,2.67,0,9.27,0.37,32.86,0.723,0,0.0279,0,0.585,0.5013,0.5229,0.2016,0,0.1323,0,0.0189,0.0063,0,0.0342,0,0.1647,0.0045,0,1.27,0,26.59,22.79,23.77,9.16,0,6.01,0,0.86,0.29,0,1.55,0,7.49,0.2,36.44,5.659,0,0.0396,0,3.132,3.7764,3.4605,2.1276,0,0.5562,0.0045,0.0441,0.0513,0,0.0495,1.1403,1.1421,0.0045,0,0.26,0,20.17,24.32,22.28,13.7,0,3.58,0.03,0.28,0.33,0,0.32,7.34,7.35,0.03,25.01,11.134,0,0.1611,0,8.3151,8.8164,6.7959,3.5739,0,2.3328,0.0045,0.1314,0.3654,0.144,0.9009,6.5781,5.9895,0.4086,0,0.36,0,18.68,19.8,15.27,8.03,0,5.24,0.01,0.3,0.82,0.32,2.02,14.78,13.45,0.92
"NLA06608-0718",16211916,331,1.06,0.018,0,0.1701,0,0.0945,0.0432,0,0,0,0,0,0,0.0099,1.1763,0.1332,0.0639,0.0045,0,0,10.03,0,5.57,2.55,0,0,0,0,0,0,0.58,69.36,7.85,3.77,0.27,0,0.86,0.013,0,0.1584,0,0.0648,0.0297,0,0,0,0,0,0,0.0099,1.0584,0.1233,0.0639,0.0045,0,0,10.47,0,4.28,1.96,0,0,0,0,0,0,0.65,69.95,8.15,4.22,0.3,0,0.69,0.088,0,0.342,0,0.684,0.1206,0,0,0.0126,0,0,0,0.0639,7.7211,0.8541,2.8881,0.0864,0.0045,0,2.68,0,5.35,0.94,0,0,0.1,0,0,0,0.5,60.43,6.68,22.6,0.68,0.04,0.56,0.22,0,0.4248,0,1.7271,0.2889,0.0045,0,0.0126,0.0045,0,0,0.2808,21.3228,2.1555,12.8385,0.2358,0.0234,0,1.08,0,4.39,0.73,0.01,0,0.03,0.01,0,0,0.71,54.23,5.48,32.65,0.6,0.06
"NLA06608-0720",167266511,836,1.13,0.279,0,0.2457,0,1.6155,0.3447,0.027,0,0,0,0,0,0.0558,18.0126,0,2.0673,2.3544,0.0594,0,0.99,0,6.52,1.39,0.11,0,0,0,0,0,0.23,72.68,0,8.34,9.5,0.24,1.83,0.172,0,0.2268,0,0.9027,0.2223,0.0189,0,0,0,0,0,0.054,6.0651,0,0.396,1.4706,0.0477,0,2.41,0,9.6,2.36,0.2,0,0,0,0,0,0.57,64.49,0,4.21,15.64,0.51,0.9,0.403,0,0.252,0,2.3103,0.5247,0.0342,0,0,0.0054,0,0,0.0558,30.1815,0,8.4708,2.8152,0.0738,0,0.56,0,5.17,1.17,0.08,0,0,0.01,0,0,0.12,67.48,0,18.94,6.29,0.17,0.79,0.77,0,0.2673,0,4.3236,0.9711,0.09,0,0.0558,0.0189,0,0,0.0558,58.1274,0,29.5713,4.1319,0.0783,0,0.27,0,4.43,0.99,0.09,0,0.06,0.02,0,0,0.06,59.5,0,30.27,4.23,0.08
"NLA06608-0721",24252344,332,1.21,0.023,0,0.0963,0,0.072,0.045,0,0,0,0.054,0.2628,0.4392,0.2898,0.0054,0.3969,0,0.144,0.0909,0,5.08,0,3.8,2.37,0,0,0,2.85,13.86,23.16,15.28,0.28,20.93,0,7.59,4.79,1.12,0.019,0,0.0963,0,0.0612,0.0351,0,0,0,0.0441,0.2187,0.3942,0.261,0.0018,0.3492,0,0.1413,0.0873,0,5.7,0,3.62,2.08,0,0,0,2.61,12.94,23.33,15.44,0.11,20.66,0,8.36,5.17,0.54,0.075,0,1.3905,0,0.4419,0.0774,0,0,0.0396,0.5103,3.6099,2.0007,2.8026,0.6246,1.6965,0,0.4689,0.1476,0,10.07,0,3.2,0.56,0,0,0.29,3.7,26.14,14.49,20.29,4.52,12.28,0,3.4,1.07,0.46,0.191,0,7.8399,0,1.1448,0.189,0,0.0108,0.0963,1.1844,11.7396,3.8925,8.0469,1.2564,4.5117,0.0342,1.2078,0.234,0,18.94,0,2.77,0.46,0,0.03,0.23,2.86,28.36,9.4,19.44,3.04,10.9,0.08,2.92,0.57
"NLA06608-0723",16051036,301,0.62,0.008,0,0.0756,0,0,0,0,0,0,0,0.0072,0,0,1.1799,0,0,0,0.0351,0,5.82,0,0,0,0,0,0,0,0.55,0,0,90.9,0,0,0,2.7,0.62,0.008,0,0.0756,0,0,0,0,0,0,0,0.0072,0,0,1.1736,0,0,0,0.0351,0,5.85,0,0,0,0,0,0,0,0.56,0,0,90.84,0,0,0,2.72,0.49,0.059,0,0.0846,0,0,0,0,0,0,0.0288,0.0072,0,0,9.4941,0,0.2601,0.0144,2.0538,0,0.71,0,0,0,0,0,0,0.24,0.06,0,0,79.5,0,2.18,0.12,17.2,0.32,0.122,0,1.2123,0,0,0,0,0,0,0.0333,0.0117,0,0,28.1826,0,0.7263,0.0837,7.5276,0,3.21,0,0,0,0,0,0,0.09,0.03,0,0,74.6,0,1.92,0.22,19.93
"NLA06608-0724",18454351,124,11.35,0.12,0,0.0873,0,0.0873,0.2673,0.0387,0,0,0.3699,0.054,0,0,0.0036,0.0972,0.0468,0,0.0045,0,8.26,0,8.26,25.29,3.66,0,0,35,5.11,0,0,0.34,9.2,4.43,0,0.43,10.45,0.251,0,0.0999,0,0.2421,0.5769,0.0549,0,0.0018,0.8874,0.0594,0.0045,0,0.0342,0.3438,0.0918,0,0.0045,0,4.16,0,10.08,24.03,2.29,0,0.07,36.96,2.47,0.19,0,1.42,14.32,3.82,0,0.19,4.81,0.729,0,0.3456,0,1.4571,1.2654,0.2547,0.0387,0.0252,6.3,0.1539,0.0099,0,0.2016,2.6532,2.4354,0,0.009,0,2.28,0,9.62,8.35,1.68,0.26,0.17,41.58,1.02,0.07,0,1.33,17.51,16.08,0,0.06,4,1.735,0,1.413,0,3.6108,1.9647,0.9405,0.2628,0.0477,14.5008,0.3609,0.0189,0,0.6228,6.1281,13.4982,0,0.009,0,3.26,0,8.32,4.53,2.17,0.61,0.11,33.43,0.83,0.04,0,1.44,14.13,31.12,0,0.02
"NLA06608-0726",9315177,149,0,0,0,0.0396,0,0,0,0,0,0,0.027,0.0666,0.09,0,0,0,0,0.063,0.0072,0,13.52,0,0,0,0,0,0,9.22,22.73,30.72,0,0,0,0,21.5,2.46,0,0,0,0.0621,0,0,0,0,0,0,0.1179,0.1017,0.2727,0.0117,0.0045,0,0,0.1323,0.0162,0,8.64,0,0,0,0,0,0,16.4,14.14,37.93,1.63,0.63,0,0,18.4,2.25,0.33,0.03,0,0.2781,0,0.3042,0.0207,0,0,0,2.1357,1.4139,3.5307,0.3222,0.0171,0.1494,0.1161,0.6543,0.1467,0,3.06,0,3.35,0.23,0,0,0,23.5,15.56,38.85,3.54,0.19,1.64,1.28,7.2,1.61,0.8,0.258,0,0.8433,0,1.4184,0.3069,0.054,0.0135,0.0396,8.6166,6.4332,10.6128,1.2591,0.0765,0.7542,0.1521,1.3167,0.1998,0,2.63,0,4.42,0.96,0.17,0.04,0.12,26.85,20.04,33.06,3.92,0.24,2.35,0.47,4.1,0.62
"NLA06608-0727",11591851,207,0,0,0,0.1116,0,0.0045,0,0,0,0,0.0297,0,0,0,0.3429,0,0.0585,0,0.0396,0,19.01,0,0.77,0,0,0,0,5.06,0,0,0,58.42,0,9.97,0,6.75,0,0,0,0.1431,0,0.0063,0,0,0,0,0.0297,0,0,0,0.5265,0,0.1647,0,0.0666,0,15.27,0,0.67,0,0,0,0,3.17,0,0,0,56.19,0,17.58,0,7.11,0.1,0.01,0,1.5642,0,0.2421,0,0,0,0,0.1188,0,0,0,5.3829,0,2.6685,0,0.2178,0,15.34,0,2.37,0,0,0,0,1.17,0,0,0,52.8,0,26.18,0,2.14,0.1,0.033,0,7.3287,0,0.8397,0,0,0,0,0.378,0,0,0,17.7948,0,7.065,0,0.8604,0,21.39,0,2.45,0,0,0,0,1.1,0,0,0,51.93,0,20.62,0,2.51
"NLA06608-0731",12265454,71,4.65,0.004,0,0.0045,0,0.0144,0.0081,0,0,0,0.0297,0.0054,0,0,0,0,0.0162,0.0027,0.0054,0,5.23,0,16.74,9.42,0,0,0,34.53,6.28,0,0,0,0,18.84,3.14,6.28,2.53,0.015,0,0.0522,0,0.081,0.0315,0,0,0,0.1818,0.0252,0,0,0,0,0.1917,0.0081,0.0216,0,8.8,0,13.66,5.31,0,0,0,30.66,4.25,0,0,0,0,32.33,1.37,3.64,0.86,0.073,0,0.5517,0,0.5967,0.0909,0.0045,0,0,1.0152,0.0954,0,0,0.0252,0.0963,5.5233,0.243,0.2475,0,6.5,0,7.03,1.07,0.05,0,0,11.96,1.12,0,0,0.3,1.13,65.06,2.86,2.92,0.42,0.131,0,1.0575,0,1.5687,0.0999,0.0045,0,0,3.7062,0.2187,0,0.063,0.0252,0.4239,21.8574,1.2096,0.6084,0,3.43,0,5.09,0.32,0.01,0,0,12.02,0.71,0,0.2,0.08,1.37,70.87,3.92,1.97
"NLA06608-0733",20641462,379,5.11,0.166,0,0.0468,0,0.1008,0.3087,0.0414,0,0,0,0.0684,0.0144,2.1897,0.1404,0,0,0.3096,0.0306,0,1.44,0,3.1,9.5,1.27,0,0,0,2.1,0.44,67.35,4.32,0,0,9.52,0.94,5.94,0.149,0,0.0468,0,0.0747,0.2835,0.0387,0,0,0,0.0648,0.0126,1.6047,0.1071,0,0,0.2637,0.0126,0,1.87,0,2.98,11.3,1.54,0,0,0,2.58,0.5,63.96,4.27,0,0,10.51,0.5,1.69,0.299,0,0.0468,0,0.1791,0.4995,0.0756,0,0.0045,0,0.1161,0.0207,15.5565,0.3123,0,0,0.7857,0.0855,0,0.26,0,1.01,2.82,0.43,0,0.03,0,0.66,0.12,87.98,1.77,0,0,4.44,0.48,1.02,0.501,0,0.0666,0,0.2475,0.7956,0.0972,0,0.0549,0,0.2223,0.0207,45.027,0.3384,0.693,0.0279,1.3239,0.0963,0,0.14,0,0.5,1.62,0.2,0,0.11,0,0.45,0.04,91.87,0.69,1.41,0.06,2.7,0.2
"NLA06608-0734",11936865,234,0.39,0.005,0,0.0054,0,0.0144,0.0135,0,0,0,0.6309,0.0243,0.1638,0,0,0,0,0.3546,0.063,0,0.43,0,1.13,1.06,0,0,0,49.68,1.91,12.9,0,0,0,0,27.92,4.96,0.48,0.008,0,0.0054,0,0.0396,0.018,0,0,0,0.927,0.0288,0.1827,0,0,0,0,0.4158,0.063,0,0.32,0,2.36,1.07,0,0,0,55.18,1.71,10.88,0,0,0,0,24.75,3.75,0.43,0.059,0,0.153,0,0.2223,0.1152,0.0045,0,0.0864,5.238,0.3276,1.9332,0.0198,0.0099,0,0,5.4369,0.1485,0,1.12,0,1.62,0.84,0.03,0,0.63,38.25,2.39,14.12,0.14,0.07,0,0,39.7,1.08,0.23,0.095,0,5.2299,0,0.3564,0.1953,0.009,0,0.1584,10.9593,1.8702,4.6665,0.0612,0.0702,0,0,16.9344,0.7209,0,12.68,0,0.86,0.47,0.02,0,0.38,26.58,4.54,11.32,0.15,0.17,0,0,41.07,1.75
